from,to,distance
27,61,58.27439238752173
27,62,62.299134967605646
27,63,67.18838780256813
27,64,98.10637259272775
27,65,91.70064678602685
27,66,82.92709418094407
27,67,73.72537590413805
27,68,66.36291844788026
27,69,56.81587147801083
27,70,51.89912724077729
27,71,45.06949434572466
27,72,74.50149831377925
27,73,82.37025382873026
27,74,84.75312640919607
27,75,84.0688433969635
27,76,84.5230051153013
27,77,77.1454010717355
27,78,87.71694102446435
27,79,86.87196356447396
27,80,82.13939264470176
27,81,76.12107915157729
27,82,66.78770242379444
27,83,54.28867316341402
27,84,82.98370964081671
27,85,77.15755118396713
27,86,71.9967030302438
27,87,70.80149092503328
27,88,76.27229905712225
27,89,77.2579395801205
27,90,79.45808184685131
27,91,77.51377756660594
27,92,78.03789739779407
27,93,74.38368491938552
27,94,73.88525969611953
27,95,73.61061819224585
27,96,69.26380281579947
27,97,66.34435807773816
27,98,59.483314474181924
27,99,55.50068426848784
27,100,51.23696823928538
27,101,47.40045389786965
27,102,45.89139753696501
27,103,45.52091157367695
27,104,44.63868082878874
27,105,43.87009125393361
27,106,43.630629725767335
27,107,43.389624353290436
27,108,44.588302466696305
27,109,45.15499793511461
27,110,46.26866205100329
27,111,86.52297884706846
27,112,88.8717105762475
27,114,96.3273100659726
27,115,100.50117717454623
27,116,114.10622140557118
27,118,115.41473190677883
27,120,118.6347469597769
27,123,121.92295050192833
27,124,127.15386902111854
27,125,133.17970577593815
28,29,10.124836446896296
28,30,25.686034741153197
28,31,36.31578466186266
28,32,48.958058006863666
28,33,39.52643743961229
28,34,27.828243813261448
28,35,19.130438728557944
28,36,12.967209708640674
28,37,17.882008800813196
28,38,26.555567335256775
28,39,37.64045204144303
28,40,54.52938214628733
28,41,46.331992429827245
28,42,38.02551122471487
28,43,29.548382485853462
28,44,26.96035646985674
28,45,30.01482858634781
28,46,35.088490017358474
28,47,43.456699130268696
28,48,63.110537162874984
28,49,57.03118145754073
28,50,48.3848920333982
28,51,43.84873042569806
28,52,42.82858668890368
28,53,45.84991922531172
28,54,47.296046937206
28,55,51.46948134853334
28,56,72.7211985221743
28,57,64.98168337004005
28,58,57.08621363504278
28,59,55.91791920934605
28,60,55.81249999637086
28,61,55.88404681511384
28,62,57.44541967181698
28,63,60.58965909681811
28,64,110.06881335389501
28,65,103.8954821928239
28,66,95.32635439629433
28,67,86.09201480269195
28,68,78.61512414721902
28,69,68.6754547288991
28,70,63.07403703430629
28,71,55.02807294759928
28,72,79.11667904809609
28,73,88.39700999652956
28,74,91.64248629995475
28,75,92.09919954156688
28,76,92.17903537111393
28,77,85.27080981733279
28,78,94.68752241540768
28,79,93.1290801307993
28,80,88.02043840773278
28,81,82.32726762878725
28,82,73.75302798901426
28,83,61.06999691713856
28,84,87.20872715703136
28,85,80.3242691263431
28,86,74.31727401805907
28,87,73.2975102970488
28,88,80.15102957573134
28,89,82.65021920733028
28,90,77.57171816038289
28,91,75.5218834763186
28,92,76.2287289707063
28,93,73.30225718727186
28,94,72.87657199324823
28,95,73.20411362448682
28,96,68.6022040946102
28,97,65.45258523165498
28,98,66.58528210871499
28,99,62.873697655793634
28,100,58.91761236353337
28,101,55.25672217470754
28,102,53.75903521001151
28,103,53.24641952285938
28,104,52.41543376130413
28,105,51.6264370821783
28,106,51.31740149182815
28,107,50.781971131668485
28,108,51.77537427451131
28,109,51.719194506703204
28,110,52.6142923275836
28,111,94.68673740770619
28,112,96.38745379522057
28,114,102.71063576213488
28,115,106.14502064374034
28,116,120.24977361091535
28,118,120.8611069778828
28,120,123.32253055838761
28,123,124.15639137775939
28,124,129.31597043894288
28,125,135.30648172331175
29,30,15.713822339190783
29,31,26.527946658092343
29,32,58.799819969859165
29,33,49.205002118097596
29,34,37.37853008312843
29,35,27.80320896886783
29,36,17.14582393098833
29,37,15.0133080960417
29,38,19.147391920340237
29,39,29.192543779679724
29,40,63.70222199107493
29,41,55.345869696387844
29,42,46.3791588152477
29,43,36.393125065260165
29,44,30.393492868332487
29,45,29.139864350504908
29,46,30.088135290822212
29,47,36.62985218684801
29,48,71.52844415090598
29,49,64.85313013666008
29,50,55.146433923786624
29,51,48.532534199778674
29,52,45.22378048207447
29,53,45.954223775830094
29,54,44.06433583308896
29,55,46.16978904609626
29,56,80.40884209284884
29,57,72.10213871447682
29,58,63.281300807086446
29,59,60.26225495467894
29,60,58.27461192367589
29,61,56.49844900493565
29,62,55.86839757335293
29,63,57.208620939997594
29,64,119.39890921722503
29,65,113.45574256481166
29,66,105.11158158963383
29,67,95.96450288825157
29,68,88.47591043984725
29,69,78.4004614811406
29,70,72.46857787689922
29,71,63.84376623491797
29,72,83.64541161664167
29,73,93.9596269819049
29,74,97.82333846083174
29,75,99.11593876105903
29,76,99.09067300503656
29,77,92.62028111745694
29,78,101.01258664544338
29,79,99.05690395394703
29,80,93.85749411242597
29,81,88.52031389719413
29,82,80.58350473392206
29,83,68.01967565147349
29,84,91.54785537295717
29,85,84.11109370265768
29,86,77.69296829696323
29,87,76.9621061843985
29,88,84.78445857905419
29,89,88.2901556678743
29,90,76.74589244763385
29,91,74.76859981912725
29,92,75.79078009879888
29,93,73.68353306754936
29,94,73.48935463822988
29,95,74.42872901452193
29,96,69.93596300553499
29,97,66.83213616261821
29,98,73.09687050010969
29,99,69.53661448992607
29,100,65.72977663632307
29,101,62.14371356842693
29,102,60.61481949465806
29,103,59.97849073291284
29,104,59.156614632806985
29,105,58.326187125447895
29,106,57.948378704741366
29,107,57.21240456403747
29,108,58.02367822665874
29,109,57.54499242880261
29,110,58.2632600398607
29,111,101.07237249041258
29,112,102.25174028012859
29,114,107.63995203434997
29,115,110.4737041001272
29,116,125.43534154975195
29,118,125.403512685558
29,120,127.176893464183
29,123,126.11517745275864
29,124,131.14695150645986
29,125,137.03185303631525
30,31,11.362954368641173
30,32,73.34204171210156
30,33,63.53862166463316
30,34,51.72780216366127
30,35,41.5025542524518
30,36,28.608463309460586
30,37,20.104764157433912
30,38,13.027564982994749
30,39,16.709578384181242
30,40,77.05786433970499
30,41,68.59743206327546
30,42,58.98570154813476
30,43,47.733356756831405
30,44,38.55156005318588
30,45,31.91506624715374
30,46,25.65307409752903
30,47,27.016700514832312
30,48,83.58603637606954
30,49,76.20518114325107
30,50,65.36772567837778
30,51,56.393553762632706
30,52,50.291461953803115
30,53,47.71438861664177
30,54,40.677356677403026
30,55,38.64597967143282
30,56,91.2243547073976
30,57,82.28298729694681
30,58,72.4522769548494
30,59,67.03361081868
30,60,62.47742967541729
30,61,57.99625421974075
30,62,54.009871326568614
30,63,52.20026866581171
30,64,133.0091201367047
30,65,127.42977835743764
30,66,119.47389458185104
30,67,110.4382440815449
30,68,102.92129751007427
30,69,92.60694337817205
30,70,86.10876162858688
30,71,76.64839977339155
30,72,89.60555843425189
30,73,101.20611087173145
30,74,105.9537276702633
30,75,108.53328452124124
30,76,108.36128477011592
30,77,102.69585997355804
30,78,109.31443660413268
30,79,106.78456163182793
30,80,101.58922726557621
30,81,96.94451181631993
30,82,90.14426836792332
30,83,78.06928583610795
30,84,96.94746657114737
30,85,88.83381522350699
30,86,82.00097242854515
30,87,81.80920572317929
30,88,90.95655396862908
30,89,95.88587736485692
30,90,75.32607348478466
30,91,73.2773747168321
30,92,74.49425321927069
30,93,73.59568234889393
30,94,73.70895487427268
30,95,75.55928197459382
30,96,71.5027404644364
30,97,68.73740083710346
30,98,82.22284097415
30,99,79.03376193954605
30,100,75.67441463429205
30,101,72.47076155101198
30,102,71.09771687944628
30,103,70.4305254959602
30,104,69.78764898326364
30,105,69.12413012385271
30,106,68.84194463747916
30,107,68.03460146564521
30,108,68.82400609153996
30,109,67.98684645585281
30,110,68.69897453596312
30,111,110.75785682226153
30,112,111.34660776813072
30,114,115.62935214021792
30,115,117.703441904062
30,116,131.83462731553863
30,118,130.94807921491437
30,120,131.80494081650622
30,123,127.81925915917401
30,124,132.6712208855994
30,125,138.42191069631514
31,32,83.23912841229681
31,33,73.47697817115504
31,34,61.90542295777537
31,35,51.747980883250534
31,36,38.91437215311528
31,37,29.6964800135345
31,38,19.837226488941532
31,39,14.882610612902415
31,40,86.55272800990438
31,41,78.21319952543735
31,42,68.6638284418056
31,43,57.408984789123586
31,44,47.66826529324053
31,45,39.41431129076067
31,46,30.057110344469198
31,47,26.212392937145687
31,48,92.41203784553417
31,49,85.02455044772083
31,50,74.08014994912885
31,51,64.52602412691779
31,52,57.51094388938199
31,53,53.52666956866242
31,54,43.91576642645291
31,55,38.41372372267698
31,56,99.43476384669316
31,57,90.51614644457347
31,58,80.59961144547036
31,59,74.37097081092281
31,60,68.71412358290489
31,61,62.76917430137448
31,62,56.96311675713072
31,63,52.81772705867188
31,64,141.0065920095128
31,65,135.89424883864365
31,66,128.46907974399346
31,67,119.83456061211534
31,68,112.47827302791494
31,69,102.29891164005565
31,70,95.65013331743732
31,71,85.95546459797663
31,72,93.29612398628191
31,73,106.02537777294437
31,74,111.41321958666694
31,75,114.92312344487787
31,76,115.15747070704757
31,77,110.21633872171847
31,78,115.21916745388859
31,79,112.66453459849551
31,80,107.93441133107964
31,81,103.95576527150637
31,82,97.91748001158717
31,83,86.36828914724602
31,84,100.84992640093088
31,85,92.86740297895703
31,86,86.2837450893272
31,87,86.89300303373814
31,88,96.92823748480969
31,89,102.49266040686025
31,90,72.90645595940983
31,91,71.30544808260802
31,92,73.30978840738702
31,93,73.90333737109584
31,94,74.82697158065841
31,95,77.72838506541595
31,96,74.79898022435401
31,97,72.84708358477162
31,98,88.25562163865985
31,99,85.08646116381331
31,100,81.71810723953288
31,101,78.51367334162506
31,102,77.072118013861
31,103,76.26755298395571
31,104,75.63831858066402
31,105,74.96630065439489
31,106,74.65973281810942
31,107,73.73816992971487
31,108,74.41198120748315
31,109,73.28151216239806
31,110,73.94010860789426
31,111,115.0804250607229
31,112,115.09470031367064
31,114,118.3394594715459
31,115,119.76230782244406
31,116,135.09517374338424
31,118,133.22022956146859
31,120,133.0846657385561
31,123,127.05987102516083
31,124,131.61200941120586
31,125,137.0792773139822
32,33,10.042628619071632
32,34,21.932927134073143
32,35,32.605208756698275
32,36,46.604719132934896
32,37,57.47106342119966
32,38,69.3697322540928
32,39,80.46708389478403
32,40,12.612235082327865
32,41,13.11656422778048
32,42,21.562114221471397
32,43,33.15639331351057
32,44,45.87990652353978
32,45,58.10931906940894
32,46,70.65333877750042
32,47,81.22402719747407
32,48,25.063585067037955
32,49,26.963128928049905
32,50,32.12412213529605
32,51,42.839348409610636
32,52,52.48707555842585
32,53,62.450548529974355
32,54,74.19881085698155
32,55,83.28758644211874
32,56,37.686589543244516
32,57,36.655629374645244
32,58,38.935586918036556
32,59,49.19863455045138
32,60,58.225568926331086
32,61,65.91106412045573
32,62,75.35526538346257
32,63,83.9965432014109
32,64,66.43934053620946
32,65,58.63586584437809
32,66,48.54080426104227
32,67,37.87479781328936
32,68,29.912823173300968
32,69,19.875138672414472
32,70,16.536928637073895
32,71,16.820542358375715
32,72,63.75639131527326
32,73,64.35310573122182
32,74,63.2177783168536
32,75,58.36217142320677
32,76,58.65893870674485
32,77,49.99939903582872
32,78,64.52281134022614
32,79,65.3535786234268
32,80,61.62241009378053
32,81,55.02373133727633
32,82,44.528649299789876
32,83,35.67741542589226
32,84,70.00587020334528
32,85,67.25369311075124
32,86,64.82525992560966
32,87,62.620020211425405
32,88,62.54324149738278
32,89,58.62514412806429
32,90,90.59828543374809
32,91,87.67670685002304
32,92,85.78647061205191
32,93,79.23305428186482
32,94,77.3709049517048
32,95,74.58377037008266
32,96,70.68450667237394
32,97,68.48669140840325
32,98,42.80984354098247
32,99,40.32363781132251
32,100,38.578450042137575
32,101,37.99279602370701
32,102,38.828216847135586
32,103,40.271689621695415
32,104,40.89430992957517
32,105,42.142225019714466
32,106,43.50465308033817
32,107,45.35383629489777
32,108,48.048122272078956
32,109,50.989868106401744
32,110,53.43923115266649
32,111,73.98670249188046
32,112,79.38566723999104
32,114,91.37982071085023
32,115,98.09600160009728
32,116,95.58831381753184
32,118,100.58656313125702
32,120,107.38978280738768
32,123,117.50375258234406
32,124,123.19114062578873
32,125,129.63715805241588
33,34,12.055124834690336
33,35,22.6075019243432
33,36,36.58375896766401
33,37,47.43024925847997
33,38,59.33519545378554
33,39,70.48927877689678
33,40,16.385763696041277
33,41,10.666864969249596
33,42,13.819621599007272
33,43,23.856924944680518
33,44,36.29154767541423
33,45,48.387768761374836
33,46,60.760458032357356
33,47,71.35813479439244
33,48,27.879436094167904
33,49,26.205473550485397
33,50,27.090134923655587
33,51,35.55680104340065
33,52,44.277335698569765
33,53,53.8630765589951
33,54,64.90875005671964
33,55,73.7743583767863
33,56,40.000646341126235
33,57,36.26185378362122
33,58,35.378380296513846
33,59,43.659895484117875
33,60,51.488635079044506
33,61,58.326381817411246
33,62,67.03265063759584
33,63,75.26285069900162
33,64,75.27795031128598
33,65,67.87695716216122
33,66,58.1973180922711
33,67,47.742996764819026
33,68,39.765541970726
33,69,29.2095482168648
33,70,23.86520983671345
33,71,18.72701906365752
33,72,62.44912663259211
33,73,64.99813515356074
33,74,65.00749145673952
33,75,61.59146322732664
33,76,61.45418833911183
33,77,53.024026948574324
33,78,66.59099583702199
33,79,66.52814250057087
33,80,62.07207738116053
33,81,55.418449674496266
33,82,45.01568459966451
33,83,34.13229393202708
33,84,68.82988306053137
33,85,64.69518652276408
33,86,61.15073601476772
33,87,58.935253015791815
33,88,60.468445613991435
33,89,58.17124089065222
33,90,85.2051593138785
33,91,82.03103567593064
33,92,80.10598025335746
33,93,73.66698147206382
33,94,71.706725188916
33,95,69.18069987489488
33,96,64.76169106578757
33,97,62.18973887073626
33,98,42.63764442735345
33,99,39.949900118748076
33,100,37.95323552230837
33,101,36.978159391446155
33,102,37.62609503313306
33,103,38.917414362589625
33,104,39.49666524375418
33,105,40.67258989482028
33,106,41.997525007582695
33,107,43.620858752991026
33,108,46.40462997231832
33,109,49.002262436811414
33,110,51.4981585733444
33,111,77.04937285307615
33,112,81.84455145778216
33,114,93.03357071437753
33,115,99.23673920798481
33,116,97.6880831990171
33,118,102.01290041418115
33,120,108.18823369958362
33,123,116.26447849859983
33,124,122.03016285497766
33,125,128.59077832040148
34,35,10.775670605710243
34,36,24.793485731057434
34,37,35.778829650324774
34,38,47.7167883666315
34,39,59.15933170558624
34,40,26.98441884643242
34,41,19.076377231136725
34,42,13.64063894068514
34,43,16.06686712753774
34,44,26.68355215195919
34,45,38.22917428059023
34,46,50.02105861912409
34,47,60.694996770184716
34,48,36.81709981439908
34,49,32.311914091658174
34,50,27.935118179107015
34,51,31.56454813262044
34,52,37.90471557835168
34,53,46.39169036951567
34,54,55.77542093550597
34,55,64.12231053424678
34,56,47.79995755604981
34,57,41.740307246830355
34,58,37.25115287559675
34,59,42.054288223532076
34,60,47.58984662798769
34,61,52.81309986126235
34,62,59.97407167308333
34,63,67.33230667538074
34,64,86.43135037377928
34,65,79.35738882662835
34,66,69.9443526983222
34,67,59.715669761153364
34,68,51.792354784170506
34,69,41.1913876592735
34,70,35.35070043926321
34,71,28.011428208285686
34,72,65.47550485249324
34,73,70.29504942284521
34,74,71.49397779228642
34,75,69.5187476643541
34,76,69.04321447518511
34,77,60.99823842272971
34,78,73.3846111621969
34,79,72.46852710440943
34,80,67.36072914644923
34,81,60.80197657656842
34,82,50.87043886068593
34,83,38.560248875933866
34,84,72.09876241192148
34,85,66.51052323051185
34,86,61.68621127797649
34,87,59.517382160803194
34,88,62.9502191411702
34,89,62.57326415493686
34,90,81.61470244441885
34,91,78.40554272647356
34,92,76.80988751811356
34,93,70.90873030364487
34,94,69.01646772661698
34,95,67.03329261034074
34,96,61.983418728383775
34,97,58.84839210858132
34,98,47.78394662085477
34,99,44.84384868678788
34,100,42.337103255469906
34,101,40.55968812243437
34,102,40.61487940863488
34,103,41.422096327180185
34,104,41.64823207902849
34,105,42.33403881306496
34,106,43.27216657735116
34,107,44.31793468615783
34,108,46.78293522027765
34,109,48.69224150138883
34,110,50.89016565834729
34,111,82.5830792413748
34,112,86.50313507085455
34,114,96.4021449595933
34,115,101.85316062323336
34,116,103.69005795069651
34,118,107.04942023771451
34,120,112.26574931096184
34,123,117.95331655393947
34,124,123.6778374733591
34,125,130.2242671791733
35,36,14.023583626214387
35,37,25.00900679709365
35,38,36.977196781158014
35,39,48.566731381166804
35,40,36.18077272229545
35,41,27.68967149797603
35,42,18.906763370248065
35,43,12.463031344436382
35,44,18.21313923734403
35,45,28.53948592251637
35,46,39.658575672192875
35,47,50.34141581236368
35,48,44.37467064839176
35,49,38.12268736795588
35,50,30.22976828678921
35,51,28.914970672590314
35,52,32.18892296033571
35,53,39.12059594846956
35,54,46.66289634758005
35,55,54.44219284636228
35,56,54.04798377892329
35,57,46.42974757439209
35,58,39.366166114735584
35,59,40.73396532593561
35,60,43.735034773974704
35,61,47.11057447818191
35,62,52.60844316199994
35,63,59.033729888362465
35,64,96.37382802552857
35,65,89.58008588896946
35,66,80.43934104231234
35,67,70.30031543004434
35,68,62.35131366197124
35,69,51.52267326945458
35,70,45.05571415726261
35,71,36.29701426416579
35,72,67.49253647483665
35,73,73.93991503173537
35,74,76.1073765864081
35,75,75.39730412995162
35,76,74.54960673133189
35,77,67.01058234360025
35,78,78.13676380357005
35,79,76.44185529636383
35,80,70.87011400448483
35,81,64.59974579524821
35,82,55.42702305188278
35,83,42.62654660094101
35,84,73.85538532172993
35,85,67.02496705244138
35,86,61.158553406559946
35,87,59.09339500735422
35,88,64.14452771181408
35,89,65.46411710259278
35,90,78.16524294842726
35,91,74.69078547508313
35,92,73.06246620968714
35,93,67.51590048488528
35,94,65.53949553893872
35,95,63.9836859106643
35,96,58.4328282042036
35,97,54.901112863698515
35,98,52.161140424036674
35,99,49.371998828449186
35,100,46.979235733445336
35,101,45.12283582988101
35,102,45.030788844385675
35,103,45.60938864114959
35,104,45.78925161809837
35,105,46.347854385771235
35,106,47.15843854487727
35,107,47.865823054918856
35,108,50.185113605823915
35,109,51.54398481628734
35,110,53.61134032116401
35,111,88.34553460153869
35,112,91.6633720285143
35,114,100.62081377694155
35,115,105.47321560899856
35,116,107.78853886211702
35,118,110.4936155539317
35,120,115.042934372046
35,123,118.51993575890198
35,124,124.24889317226634
35,125,130.83744798037867
36,37,11.076978037387452
36,38,23.088666977126397
36,39,35.04004258081367
36,40,49.30737501442103
36,41,40.66993221034223
36,42,30.704667403958993
36,43,19.546011480122974
36,44,14.087164922263437
36,45,18.34854736618566
36,46,26.95765100329954
36,47,37.48419434686173
36,48,56.116656078478016
36,49,48.65620002179489
36,50,38.297636900176514
36,51,31.738144865796947
36,52,29.921502981865338
36,53,33.23182903725415
36,54,36.64368347187146
36,55,43.02305469596183
36,56,64.38740173774667
36,57,55.56293568619679
36,58,46.373334250136054
36,59,43.70989155525609
36,60,43.019775325146576
36,61,43.30808288200438
36,62,45.668797418421455
36,63,50.17911564431103
36,64,109.63785738362967
36,65,103.13357910627477
36,66,94.25765671536574
36,67,84.22086164847707
36,68,76.26382095737307
36,69,65.2913992153373
36,70,58.41764914710379
36,71,48.80478983062737
36,72,72.930887133815
36,73,81.08802567340192
36,74,84.27738664755428
36,75,84.9231157990156
36,76,83.71591291540327
36,77,76.83159535972425
36,78,86.43424590856125
36,79,83.93046550675133
36,80,77.97537125544059
36,81,72.18168406925327
36,82,64.08133652419681
36,83,51.35453075561977
36,84,78.85902122484295
36,85,70.77210161304801
36,86,63.85817826686104
36,87,62.017600689829564
36,88,68.81221456388243
36,89,72.02985958672511
36,90,76.0841552076497
36,91,72.3983679269535
36,92,70.85602809633808
36,93,66.06108897837342
36,94,64.0844820841193
36,95,63.21752932425533
36,96,57.229262804299424
36,97,53.307793979258655
36,98,60.70930112307476
36,99,58.14830668247422
36,100,55.90969342964723
36,101,53.99291210121314
36,102,53.71037137591842
36,103,54.00065379618801
36,104,54.08368785912844
36,105,54.43379679206335
36,106,55.03182613373455
36,107,55.31857035789152
36,108,57.322958698531565
36,109,57.99609979414019
36,110,59.7783994884385
36,111,97.2122386568448
36,112,99.784416286197
36,114,107.49504591171087
36,115,111.56044482013758
36,116,114.85963112036404
36,118,116.72626180680868
36,120,120.38533656289434
36,123,121.09439271247825
36,124,126.74663460200473
36,125,133.3004779161698
37,38,12.121292458130958
37,39,24.262498785380327
37,40,59.457565144428514
37,41,50.83225999929266
37,42,40.51778099654073
37,43,28.416228704518876
37,44,18.46136261601765
37,45,14.182539789079371
37,46,17.33146672650902
37,47,27.14777289815754
37,48,65.23760151656528
37,49,57.19921126347671
37,50,45.80776586570841
37,51,36.63191450815268
37,52,31.37558275507157
37,53,31.053701053707368
37,54,29.764304707439745
37,55,34.10387508874809
37,56,72.44392332486515
37,57,63.040855131995116
37,58,52.84808406245205
37,59,47.681896193152554
37,60,44.28695961097556
37,61,41.901116382986125
37,62,41.23399807055516
37,63,43.590062715875476
37,64,119.70725468260608
37,65,113.4557593199263
37,66,104.84202732872195
37,67,94.90811013138428
37,68,86.95909576952701
37,69,75.88846923523643
37,70,68.69344726469706
37,71,58.554669784842154
37,72,77.12543776564874
37,73,86.38003453835908
37,74,90.29194093033102
37,75,91.95941294421165
37,76,90.56334992441491
37,77,84.2950034549628
37,78,92.54813164746342
37,79,89.51177278844878
37,80,83.44718135924575
37,81,78.1698287379006
37,82,71.02204903056689
37,83,58.70337160408669
37,84,82.5854920690954
37,85,73.75681211296029
37,86,66.29131197892873
37,87,64.77688686355057
37,88,72.76417695687205
37,89,77.28729819557788
37,90,74.70169487335883
37,91,70.80687397599453
37,92,69.23386756679564
37,93,65.1183157490372
37,94,63.188330471236235
37,95,62.930343338593346
37,96,56.92197259389381
37,97,52.98998431089094
37,98,67.41800358437135
37,99,65.11055333080698
37,100,63.12280932606543
37,101,61.34784753419424
37,102,61.057936799877616
37,103,61.23026288294289
37,104,61.34490170123607
37,105,61.679208823451
37,106,62.231686891416246
37,107,62.33695269657074
37,108,64.2092565101799
37,109,64.496885431408
37,110,66.16836837748163
37,111,104.22353994908642
37,112,106.31840613647442
37,114,113.19353322146195
37,115,116.70785342079931
37,116,119.7360873832068
37,118,120.99381296548366
37,120,124.0057887499128
37,123,122.55629436747179
37,124,128.1310031229024
37,125,134.64447239577368
38,39,12.59310579259237
38,40,71.15436350495337
38,41,62.58979416678894
38,42,52.2501091296908
38,43,40.0074045232087
38,44,28.88109389387746
38,45,19.894848512714614
38,46,12.833576025732572
38,47,17.955085935589583
38,48,76.32775045130865
38,49,68.09139782219255
38,50,56.30823536650538
38,51,45.84438072089742
38,52,38.50028181965475
38,53,34.96990097453773
38,54,27.91980448369792
38,55,27.87304124247599
38,56,82.8123520993226
38,57,73.18897030948663
38,58,62.550573358264856
38,59,55.76884788270421
38,60,50.30260390188757
38,61,45.4408571793735
38,62,41.39372922487983
38,63,40.52124395123788
38,64,130.51824146608297
38,65,124.59337277902775
38,66,116.31610321739585
38,67,106.62480103299637
38,68,98.75896850126315
38,69,87.74799191640666
38,70,80.43745805400303
38,71,70.07134762116573
38,72,83.26995441944109
38,73,93.72236147176565
38,74,98.3283478212947
38,75,100.9594248939914
38,76,99.67696994491834
38,77,94.05262860812569
38,78,100.86417729007344
38,79,97.54333886990044
38,80,91.64346970516263
38,81,86.95823256600465
38,82,80.67058053341265
38,83,68.84464787251903
38,84,88.64098205361303
38,85,79.48967510963784
38,86,71.86045069940178
38,87,70.93114488015561
38,88,79.96135631344043
38,89,85.49797919176376
38,90,74.20461319686181
38,91,70.46857941629686
38,92,69.35242014038737
38,93,66.49534036146393
38,94,65.04134613185342
38,95,65.73401125057725
38,96,60.309201732325924
38,97,56.789401692862235
38,98,76.03409862446956
38,99,73.78406806996975
38,100,71.7744460822987
38,101,69.90115843525889
38,102,69.44944455800122
38,103,69.41226392709162
38,104,69.44631843780957
38,105,69.63471825014317
38,106,70.04179752629827
38,107,69.8954429116307
38,108,71.51579897191704
38,109,71.36620347427007
38,110,72.82591260194823
38,111,111.53175128806988
38,112,113.0142349976193
38,114,118.80577862633977
38,115,121.64217922150009
38,116,126.02310893441717
38,118,126.40398811164559
38,120,128.50347092910195
38,123,124.79467259289605
38,124,130.1556287196383
38,125,136.4811979456099
39,40,81.71814513332059
39,41,73.3297849722921
39,42,63.121738130395
39,43,51.04618501348279
39,44,39.59659513219361
39,45,28.95643147439116
39,46,17.034691981727818
39,47,11.436130853300428
39,48,85.99875637978163
39,49,77.73995903967477
39,50,65.87727720186135
39,51,54.74830733606674
39,52,46.25273866216028
39,53,40.65882234301665
39,54,29.51599701254665
39,55,23.671503189872237
39,56,91.60708590242884
39,57,81.99996189248027
39,58,71.27118801211192
39,59,63.38595503243037
39,60,56.393204045181925
39,61,49.45607129643848
39,62,42.63518889437432
39,63,38.241290091440554
39,64,139.61419570042136
39,65,134.17347827185728
39,66,126.45456883329051
39,67,117.15440219482265
39,68,109.44432818081833
39,69,98.54916183438581
39,70,91.03411112369946
39,71,80.38640617533834
39,72,86.80643264373886
39,73,98.47618538246458
39,74,103.8407211741907
39,75,107.60349148194094
39,76,106.6613788733927
39,77,101.93814456597201
39,78,106.79371283287536
39,79,103.32808112247355
39,80,97.91238742112223
39,81,94.06796947218201
39,82,88.82393245381367
39,83,77.75829952639188
39,84,92.12428895651836
39,85,82.96439521504374
39,86,75.52919170698331
39,87,75.52381560853483
39,88,85.63832086469986
39,89,92.05050530596762
39,90,71.21686012958101
39,91,67.59595299399382
39,92,66.90210663886711
39,93,65.50703436866523
39,94,64.76999829143074
39,95,66.63604326175131
39,96,62.45493070046151
39,97,59.91372997126881
39,98,82.45692951909355
39,99,80.3306141292974
39,100,78.43570084868607
39,101,76.66706852603377
39,102,76.20354332321038
39,103,76.0547770874455
39,104,76.15070593276677
39,105,76.38535029926783
39,106,76.810076866721
39,107,76.57570379271085
39,108,78.13302524892369
39,109,77.70693350303925
39,110,79.16646795841139
39,111,116.82004803640211
39,112,117.77177658237724
39,114,122.61899160818285
39,115,124.84639130224745
39,116,129.16284796604828
39,118,128.57796703571577
39,120,129.71841466311454
39,123,123.62120379052149
39,124,128.7397993639707
39,125,134.85869013278813
40,41,8.701243809494171
40,42,19.44693167966397
40,43,32.31648263593201
40,44,45.02070930737832
40,45,57.117904599526895
40,46,70.18903253954277
40,47,80.70964022078623
40,48,12.632191819659264
40,49,15.371405354662057
40,50,24.03570169900731
40,51,36.897891528799974
40,52,47.620131059619524
40,53,57.98587727368367
40,54,71.15007821944474
40,55,80.9131006921781
40,56,25.20454902438449
40,57,24.466578460761735
40,58,28.773929030029343
40,59,40.56981999478579
40,60,50.71080167179734
40,61,59.37073864177422
40,62,69.93111168576057
40,63,79.38408177092984
40,64,66.71701893441997
40,65,58.91600397210237
40,66,49.11778897880553
40,67,37.86503305572785
40,68,29.5844028713175
40,69,17.7832664201587
40,70,9.340430420869277
40,71,4.625644684285565
40,72,56.743835895231875
40,73,55.08664981874814
40,74,53.40921360615195
40,75,48.23603670771754
40,76,47.04591155604698
40,77,37.99628911546838
40,78,53.55160473822101
40,79,53.6843737538756
40,80,49.364855910450835
40,81,42.55005475448324
40,82,32.01081904795809
40,83,24.11136143589108
40,84,60.479538886614456
40,85,57.35603880415182
40,86,54.97489281837558
40,87,52.145056407492945
40,88,50.80462895970606
40,89,46.3127103692685
40,90,89.189738948346
40,91,85.09972756946817
40,92,81.44218051758695
40,93,73.45278991870963
40,94,70.45952743962867
40,95,66.56462475051121
40,96,62.294515015499606
40,97,60.179673295182745
40,98,35.72658082948748
40,99,35.14930927031384
40,100,36.215043034725426
40,101,38.314572079990405
40,102,40.7307764648488
40,103,43.039408285510504
40,104,44.71123894550399
40,105,47.14237759970493
40,106,49.356144610047934
40,107,51.82579814699527
40,108,55.29375999684549
40,109,58.54656401298737
